,_id,주성분코드,Spec
2328,5f3dca6de37cbadbc379b43f,179903CPL,ketoprofen(f.) (서방형)  30mg   (단일)
2329,5f3dca6de37cbadbc379b444,179733COM,ketoprofen  1.5g(30mg/g)   (단일)
2330,5f3dca6de37cbadbc379b448,180033BIJ,ketorolac tromethamine  30mg(30mg/mL)   (단일)
2331,5f3dca6de37cbadbc379b44e,180134COS,ketotifen fumarate  (as ketotifen   0.4mg(0.5mg/mL))   (단일)
2332,5f3dca6de37cbadbc379b452,180140ASY,ketotifen fumarate  (as ketotifen   20mg(0.2mg/mL))   (단일)
2333,5f3dca6de37cbadbc379b455,180163ASY,ketotifen fumarate  (as ketotifen   3mg(0.2mg/mL))   (단일)
2334,5f3dca6de37cbadbc379b459,180835ASY,lactulose concentrated solution  (as lactulose   134g(0.67g/mL))   (단일)
2335,5f3dca6de37cbadbc379b45b,180901ATB,lamivudine  0.1g   (단일)
2336,5f3dca6de37cbadbc379b45f,180902ATB,lamivudine  0.15g   (단일)
2337,5f3dca6de37cbadbc379b463,181005ATB,lamotrigine  2mg   (단일)
2338,5f3dca6de37cbadbc379b467,181302ATE,lansoprazole  15mg   (단일)
2339,5f3dca6de37cbadbc379b46d,181802BIJ,lenograstim  0.25mg   (단일)
2340,5f3dca6de37cbadbc379b471,181301ACE,lansoprazole granule  (as lansoprazole   30mg)   (단일)
2341,5f3dca6de37cbadbc379b475,182532BIJ,calcium folinate  (as folinate   15mg(7.5mg/mL))   (단일)
2342,5f3dca6de37cbadbc379b479,182611BIJ,leuprolide acetate  22.5mg   (단일)
2343,5f3dca6de37cbadbc379b47f,182630BIJ,leuprolide acetate  14mg(5mg/mL)   (단일)
2344,5f3dca6de37cbadbc379b483,182537BIJ,calcium folinate  (as folinate   0.3g(10mg/mL))   (단일)
2345,5f3dca6de37cbadbc379b488,183102ACH,levodropropizine  60mg   (단일)
2346,5f3dca6de37cbadbc379b48c,183131ASY,levodropropizine  60mg(6mg/mL)   (단일)
2347,5f3dca6de37cbadbc379b490,183202ATB,levofloxacin hydrate  0.25g   (단일)
2348,5f3dca6de37cbadbc379b494,183230COS,levofloxacin  25mg(5mg/mL)   (단일)
2349,5f3dca6de37cbadbc379b498,183302ATB,levomepromazine maleate  (as levomepromazine   25mg)   (단일)
2350,5f3dca6de37cbadbc379b49c,183602ATB,levothyroxine sodium  75μg   (단일)
2351,5f3dca6de37cbadbc379b4a0,183303ATB,levomepromazine maleate  (as levomepromazine   50mg)   (단일)
2352,5f3dca6de37cbadbc379b4a4,183603ATB,levothyroxine sodium  0.125mg   (단일)
2353,5f3dca6de37cbadbc379b4a8,183606ATB,levothyroxine sodium  0.2mg   (단일)
2354,5f3dca6de37cbadbc379b4ac,183610ATB,levothyroxine sodium  0.112mg   (단일)
2355,5f3dca6de37cbadbc379b4b0,183939BIJ,lidocaine hydrochloride  0.1g(20mg/mL)   (단일)
2356,5f3dca6de37cbadbc379b4b4,184201ACH,lincomycin hydrochloride  0.25g   (단일)
2357,5f3dca6de37cbadbc379b4b8,183933BIJ,lidocaine hydrochloride  0.2g(10mg/mL)   (단일)
2358,5f3dca6de37cbadbc379b4bc,184101ATB,limaprost α-cyclodextrin  (as limaprost   5μg)   (단일)
2359,5f3dca6de37cbadbc379b4c0,184203ACH,lincomycin hydrochloride  0.5g   (단일)
2360,5f3dca6de37cbadbc379b4c4,184230BIJ,lincomycin hydrochloride  0.3g(0.3g/mL)   (단일)
2361,5f3dca6de37cbadbc379b4c8,183930BIJ,lidocaine hydrochloride  25mg(5mg/mL)   (단일)
2362,5f3dca6de37cbadbc379b4cc,183806CPO,lidocaine  0.7g   (단일)
2363,5f3dca6de37cbadbc379b4cf,183936BIJ,lidocaine hydrochloride  0.8g(40mg/mL)   (단일)
2364,5f3dca6de37cbadbc379b4d3,184332CLQ,lindane  0.9g(10mg/g)   (단일)
2365,5f3dca6de37cbadbc379b4d7,184333CLQ,lindane  1.2g(10mg/g)   (단일)
2366,5f3dca6de37cbadbc379b4dc,185501ATB,lorazepam  1mg   (단일)
2367,5f3dca6de37cbadbc379b4df,185530BIJ,lorazepam  2mg(4mg/mL)   (단일)
2368,5f3dca6de37cbadbc379b4e3,185430ASY,loratadine  5mg(1mg/mL)   (단일)
2369,5f3dca6de37cbadbc379b4e7,185401ACS,loratadine  10mg   (단일)
2370,5f3dca6de37cbadbc379b4ec,184901ATB,lomefloxacin hydrochloride  0.1g   (단일)
2371,5f3dca6de37cbadbc379b4f0,185102ACS,loperamide hydrochloride  2mg   (단일)
2372,5f3dca6de37cbadbc379b4f4,185401ATB,loratadine  10mg   (단일)
2373,5f3dca6de37cbadbc379b4f8,185701ATB,losartan potassium  (as losartan   45.8mg)   (단일)
2374,5f3dca6de37cbadbc379b4fd,187501ATB,magnesium oxide  0.25g   (단일)
2375,5f3dca6de37cbadbc379b504,186701ACH,standardized lyophilized mixed bacterial lysates 20mg  (as lyophilized bacterial lysates   3.5mg)   (단일)
2376,5f3dca6de37cbadbc379b50a,187631BIJ,magnesium sulfate  10g(0.5g/mL)   (단일)
2377,5f3dca6de37cbadbc379b50f,188802BIJ,medronic acid  5mg   (단일)
2378,5f3dca6de37cbadbc379b514,188906ATB,medroxyprogesterone acetate  5mg   (단일)
2379,5f3dca6de37cbadbc379b517,189301ATB,megestrol acetate  40mg   (단일)
2380,5f3dca6de37cbadbc379b51b,189330ASS,megestrol acetate  0.4g(40mg/mL)   (단일)
2381,5f3dca6de37cbadbc379b51f,189702ACH,meloxicam  15mg   (단일)
2382,5f3dca6de37cbadbc379b523,190004ATB,memantine hydrochloride  5mg   (단일)
2383,5f3dca6de37cbadbc379b526,190601ATB,mercaptopurine hydrate  50mg   (단일)
2384,5f3dca6de37cbadbc379b52a,190802AGR,mesalazine  1g   (단일)
2385,5f3dca6de37cbadbc379b52f,190808ATR,mesalazine  0.4g   (단일)
2386,5f3dca6de37cbadbc379b538,191504ATR,metformin hydrochloride  1g   (단일)
2387,5f3dca6de37cbadbc379b53c,192003ATB,methocarbamol  0.5g   (단일)
2388,5f3dca6de37cbadbc379b540,192004ATB,methocarbamol  0.75g   (단일)
2389,5f3dca6de37cbadbc379b542,193101ACH,methylol cephalexin lysinate  0.5g   (단일)
2390,5f3dca6de37cbadbc379b546,193204ATR,methylphenidate hydrochloride  36mg   (단일)
2391,5f3dca6de37cbadbc379b549,193211ACR,methylphenidate hydrochloride  50mg   (단일)
2392,5f3dca6de37cbadbc379b550,193305ATB,methylprednisolone  1mg   (단일)
2393,5f3dca6de37cbadbc379b554,193435CLT,methylprednisolone aceponate  50mg(1mg/g)   (단일)
2394,5f3dca6de37cbadbc379b557,193438CLT,methylprednisolone aceponate  80mg(1mg/g)   (단일)
2395,5f3dca6de37cbadbc379b55a,193604BIJ,methylprednisolone sodium succinate  (as methylprednisolone   0.5g)   (단일)
2396,5f3dca6de37cbadbc379b55e,193802ATB,metoprolol tartrate  0.1g   (단일)
2397,5f3dca6de37cbadbc379b562,194902ACH,fenofibrate granule(micronized)  (as fenofibrate   0.13g)   (단일)
2398,5f3dca6de37cbadbc379b566,194132CCM,metronidazole  37.5mg(7.5mg/g)   (단일)
2399,5f3dca6de37cbadbc379b56a,194101ATB,metronidazole  0.25g   (단일)
2400,5f3dca6de37cbadbc379b56e,196201ATD,mirtazapine  15mg   (단일)
2401,5f3dca6de37cbadbc379b572,196602ATB,mizoribine  50mg   (단일)
2402,5f3dca6de37cbadbc379b576,196401BIJ,mitomycin C  10mg   (단일)
2403,5f3dca6de37cbadbc379b57a,197330BIJ,morphine sulfate  1mg(1mg/mL)   (단일)
2404,5f3dca6de37cbadbc379b57e,197339BIJ,morphine sulfate  10mg(1mg/mL)   (단일)
2405,5f3dca6de37cbadbc379b582,197630COM,mupirocin  0.1g(20mg/g)   (단일)
2406,5f3dca6de37cbadbc379b585,198003BIJ,thiotepa  0.1g   (단일)
2407,5f3dca6de37cbadbc379b58c,198430BIJ,nadroparin calcium  2.85KI.U Axa(9.5KI.U Axa/mL)   (단일)
2408,5f3dca6de37cbadbc379b590,198301ATB,nadolol  40mg   (단일)
2409,5f3dca6de37cbadbc379b594,198230COS,N-acetylaspartyl glutamate sodium  0.245g(49mg/mL)   (단일)
2410,5f3dca6de37cbadbc379b598,198731CCM,naftifine hydrochloride  0.2g(10mg/g)   (단일)
2411,5f3dca6de37cbadbc379b59b,198732CCM,naftifine hydrochloride  0.3g(10mg/g)   (단일)
2412,5f3dca6de37cbadbc379b59e,199404ATB,naproxen  0.5g   (단일)
2413,5f3dca6de37cbadbc379b5a2,200731BIJ,netilmicin sulfate  0.1g(50mg/mL)   (단일)
2414,5f3dca6de37cbadbc379b5a6,200801ATB,nevirapine  0.2g   (단일)
2415,5f3dca6de37cbadbc379b5a9,201302BIJ,nicorandil  48mg   (단일)
2416,5f3dca6de37cbadbc379b5ad,201030BIJ,nicardipine hydrochloride  10mg(1mg/mL)   (단일)
2417,5f3dca6de37cbadbc379b5b0,202634CPC,diluted nitroglycerin  (as nitroglycerin   22.4mg)   (단일)
2418,5f3dca6de37cbadbc379b5b4,203131BIJ,norepinephrine bitartrate  (as norepinephrine   4mg(1mg/mL))   (단일)
2419,5f3dca6de37cbadbc379b5b8,203301ATB,norfloxacin  0.1g   (단일)
2420,5f3dca6de37cbadbc379b5bd,203702BIJ,octreotide acetate  (as octreotide   10mg)   (단일)
2421,5f3dca6de37cbadbc379b5c0,203940BIJ,ofloxacin  0.2g(2mg/mL)   (단일)
2422,5f3dca6de37cbadbc379b5c4,204001ATD,olanzapine  10mg   (단일)
2423,5f3dca6de37cbadbc379b5c8,203802ATB,octylonium bromide  40mg   (단일)
2424,5f3dca6de37cbadbc379b5cd,204005ATB,olanzapine  15mg   (단일)
2425,5f3dca6de37cbadbc379b5d1,204401ATE,omeprazole  20mg   (단일)
2426,5f3dca6de37cbadbc379b5d5,204402ATE,omeprazole  40mg   (단일)
2427,5f3dca6de37cbadbc379b5d9,203904ATB,ofloxacin  0.2g   (단일)
2428,5f3dca6de37cbadbc379b5dd,203934COO,ofloxacin  10.5mg(3mg/g)   (단일)
2429,5f3dca6de37cbadbc379b5e1,203936COS,ofloxacin  15mg(3mg/mL)   (단일)
2430,5f3dca6de37cbadbc379b5e4,204501BIJ,omeprazole sodium  (as omeprazole   40mg)   (단일)
2431,5f3dca6de37cbadbc379b5e8,205002APD,L-ornithine-L-aspartate  3g   (단일)
2432,5f3dca6de37cbadbc379b5ec,204603ATB,ondansetron hydrochloride dihydrate  (as ondansetron   8mg)   (단일)
2433,5f3dca6de37cbadbc379b5f1,205230BIJ,orphenadrine citrate  60mg(30mg/mL)   (단일)
2434,5f3dca6de37cbadbc379b5f4,205834BIJ,oxaliplatin  0.1g(5mg/mL)   (단일)
2435,5f3dca6de37cbadbc379b5f8,206302ATB,oxcarbazepine  0.6g   (단일)
2436,5f3dca6de37cbadbc379b5fc,206303ATB,oxcarbazepine  0.15g   (단일)
2437,5f3dca6de37cbadbc379b600,205303ATB,orphenadrine hydrochloride  25mg   (단일)
2438,5f3dca6de37cbadbc379b604,206533ASY,oxiracetam  80g(0.16g/mL)   (단일)
2439,5f3dca6de37cbadbc379b60c,207403ACH,oxytetracycline hydrochloride  0.5g   (단일)
2440,5f3dca6de37cbadbc379b60e,207831BIJ,paclitaxel  0.1g(6mg/mL)   (단일)
2441,5f3dca6de37cbadbc379b610,207930BIJ,pamidronate disodium  (as pamidronate   15mg(15mg/mL))   (단일)
2442,5f3dca6de37cbadbc379b613,209602ATB,pemirolast potassium  5mg   (단일)
2443,5f3dca6de37cbadbc379b617,209130BIJ,papaverine hydrochloride  30mg(30mg/mL)   (단일)
2444,5f3dca6de37cbadbc379b61b,209301ATB,paroxetine hydrochloride  (as paroxetine   10mg)   (단일)
2445,5f3dca6de37cbadbc379b61f,209305ATR,paroxetine hydrochloride  (as paroxetine   25mg)   (단일)
2446,5f3dca6de37cbadbc379b627,210430BIJ,pentastarch  50g(0.1g/mL)   (단일)
2447,5f3dca6de37cbadbc379b62b,209631ASY,pemirolast potassium  0.5g(5mg/g)   (단일)
2448,5f3dca6de37cbadbc379b62f,210701ACH,pentosan polysulfate sodium  0.1g   (단일)
2449,5f3dca6de37cbadbc379b633,210001BIJ,penicillin G potassium crystal  5MI.U   (단일)
2450,5f3dca6de37cbadbc379b636,211530BIJ,pethidine hydrochloride  25mg(50mg/mL)   (단일)
2451,5f3dca6de37cbadbc379b639,211830BIJ,phenobarbital sodium  0.1g(0.1g/mL)   (단일)
2452,5f3dca6de37cbadbc379b63d,212101ATL,phloroglucinol  hydrate  80mg   (단일)
2453,5f3dca6de37cbadbc379b641,212332COS,pilocarpine hydrochloride  0.3g(20mg/mL)   (단일)
2454,5f3dca6de37cbadbc379b645,212401ATB,pimozide  1mg   (단일)
2455,5f3dca6de37cbadbc379b64a,214004ATB,piroxicam  20mg   (단일)
2456,5f3dca6de37cbadbc379b64e,214037CCM,piroxicam  0.5g(5mg/g)   (단일)
2457,5f3dca6de37cbadbc379b652,215431CSS,polystyrene sulfonate calcium  30g(0.25g/mL)   (단일)
2458,5f3dca6de37cbadbc379b656,216203CSP,povidone iodine  0.2g   (단일)
2459,5f3dca6de37cbadbc379b65b,216240CLQ,povidone iodine  0.75g(7.5mg/mL)   (단일)
2460,5f3dca6de37cbadbc379b65f,216245COM,povidone iodine  45g(0.1g/g)   (단일)
2461,5f3dca6de37cbadbc379b662,216030BIJ,potassium phosphate monobasic  2.722g(0.1361g/mL)   (단일)
2462,5f3dca6de37cbadbc379b667,216250CDS,povidone iodine  1.125g   (단일)
2463,5f3dca6de37cbadbc379b66b,216408ATB,pranlukast hydrate  50mg   (단일)
2464,5f3dca6de37cbadbc379b66f,216603ATB,pravastatin sodium  20mg   (단일)
2465,5f3dca6de37cbadbc379b672,216601ATB,pravastatin sodium  10mg   (단일)
2466,5f3dca6de37cbadbc379b675,216530COS,pranoprofen  5mg(1mg/mL)   (단일)
2467,5f3dca6de37cbadbc379b679,216936CLQ,prednicarbate  50mg(2.5mg/g(mL))   (단일)
2468,5f3dca6de37cbadbc379b67c,216602ATB,pravastatin sodium  5mg   (단일)
2469,5f3dca6de37cbadbc379b680,216941CLQ,prednicarbate  87.5mg(2.5mg/g(mL))   (단일)
2470,5f3dca6de37cbadbc379b684,216944COM,prednicarbate  0.1375g(2.5mg/g)   (단일)
2471,5f3dca6de37cbadbc379b68c,217135COS,prednisolone acetate  4mg(10mg/mL)   (단일)
2472,5f3dca6de37cbadbc379b68f,217601ATB,pridinol mesylate  2mg   (단일)
2473,5f3dca6de37cbadbc379b696,217537CCM,prednisolone valeroacetate  1.5g(3mg/g)   (단일)
2474,5f3dca6de37cbadbc379b69a,218401ATB,procyclidine hydrochloride  5mg   (단일)
2475,5f3dca6de37cbadbc379b69e,219501ATB,propafenone hydrochloride  0.15g   (단일)
2476,5f3dca6de37cbadbc379b6a2,219830BIJ,propofol  50mg(10mg/mL)   (단일)
2477,5f3dca6de37cbadbc379b6a6,219832BIJ,propofol  0.1g(10mg/mL)   (단일)
2478,5f3dca6de37cbadbc379b6a9,219901ATB,propranolol hydrochloride  10mg   (단일)
2479,5f3dca6de37cbadbc379b6ad,222401ATB,ramipril  2.5mg   (단일)
2480,5f3dca6de37cbadbc379b6b1,221201ATB,pyrazinamide  0.25g   (단일)
2481,5f3dca6de37cbadbc379b6b3,222202ATE,rabeprazole sodium  20mg   (단일)
2482,5f3dca6de37cbadbc379af5b,101404ATR,acetaminophen(encapsulated)  0.325g   (단일)
2483,5f3dca6de37cbadbc379af60,101601APD,acetyl L-carnitine hydrochloride  (as acetyl L-carnitine   0.5g)   (단일)
2484,5f3dca6de37cbadbc379af63,101831BIJ,acetylcysteine  0.3g(0.1g/mL)   (단일)
2485,5f3dca6de37cbadbc379af65,100901ACH,aceclofenac  0.1g   (단일)
2486,5f3dca6de37cbadbc379af69,101701COS,acetylcholine chloride  20mg(10mg/mL)   (단일)
2487,5f3dca6de37cbadbc379af6f,102201ACH,acipimox  250mg   (단일)
2488,5f3dca6de37cbadbc379af77,102904ATB,acyclovir  0.2g   (단일)
2489,5f3dca6de37cbadbc379af79,102933CCM,acyclovir  0.15g(50mg/g)   (단일)
2490,5f3dca6de37cbadbc379af7d,101601ATB,acetyl L-carnitine hydrochloride  (as acetyl L-carnitine   0.5g)   (단일)
2491,5f3dca6de37cbadbc379af81,102937COM,acyclovir  0.5g(50mg/g)   (단일)
2492,5f3dca6de37cbadbc379af83,104202ATB,alacepril  50mg   (단일)
2493,5f3dca6de37cbadbc379af85,104601ACS,alfacalcidol  0.5㎍   (단일)
2494,5f3dca6de37cbadbc379af88,104730BIJ,alfentanil hydrochloride  (as alfentanil   1mg(0.5mg/mL))   (단일)
2495,5f3dca6de37cbadbc379af8b,105001ATB,allopurinol  0.1g   (단일)
2496,5f3dca6de37cbadbc379af8e,105201ASS,almagate  1.5g(0.1g/mL)   (단일)
2497,5f3dca6de37cbadbc379af91,104803ATR,alfuzosin hydrochloride  10mg   (단일)
2498,5f3dca6de37cbadbc379af9a,105504ATB,alprazolam  0.4mg   (단일)
2499,5f3dca6de37cbadbc379afa0,105701BIJ,alprostadil α-cyclodextrin  666.7μg   (단일)
2500,5f3dca6de37cbadbc379afa4,106331ASY,ambroxol hydrochloride  1.5g(3mg/mL)   (단일)
2501,5f3dca6de37cbadbc379afa8,106332ASY,ambroxol hydrochloride  3g(3mg/mL)   (단일)
2502,5f3dca6de37cbadbc379afac,106901ATB,amiloride hydrochloride  5mg   (단일)
2503,5f3dca6de37cbadbc379afb0,107141BIJ,amino acids(5.5%)  13.75g(55mg/mL)   (단일)
2504,5f3dca6de37cbadbc379afb4,107144BIJ,amino acids(6%)  15g(60mg/mL)   (단일)
2505,5f3dca6de37cbadbc379afb8,107151BIJ,amino acids(7.5%)  18.75g(75mg/mL)   (단일)
2506,5f3dca6de37cbadbc379afbc,107155BIJ,amino acids(8.5%)  21.25g(85mg/mL)   (단일)
2507,5f3dca6de37cbadbc379afc0,107430BIJ,amiodarone hydrochloride  0.15g(50mg/mL)   (단일)
2508,5f3dca6de37cbadbc379afc4,107602ATB,amlodipine besylate  (as amlodipine   10mg)   (단일)
2509,5f3dca6de37cbadbc379afc8,107603ATB,amlodipine besylate  (as amlodipine   2.5mg)   (단일)
2510,5f3dca6de37cbadbc379afca,108002ATB,amoxapine  50mg   (단일)
2511,5f3dca6de37cbadbc379afce,108103ACH,amoxicillin  0.5g   (단일)
2512,5f3dca6de37cbadbc379afd3,108501BIJ,amphotericin B(liposomal)  50mg   (단일)
2513,5f3dca6de37cbadbc379afd7,109201BIJ,anti-inhibitor coagulant complex  500I.U   (단일)
2514,5f3dca6de37cbadbc379afdb,109931ALQ,sodium alginate  1g(50mg/mL)   (단일)
2515,5f3dca6de37cbadbc379afdf,109501BIJ,antivenin agkistrodon halys  6KI.U   (단일)
2516,5f3dca6de37cbadbc379afe2,110202ATB,arotinolol hydrochloride  5mg   (단일)
2517,5f3dca6de37cbadbc379afe6,110431BIJ,ascorbic acid  0.5g(0.25g/mL)   (단일)
2518,5f3dca6de37cbadbc379afea,111001ACE,aspirin(enteric coated)  (as aspirin   0.1g)   (단일)
2519,5f3dca6de37cbadbc379afee,110530BIJ,L-ornithine-L-aspartate  0.5g(0.1g/mL)   (단일)
2520,5f3dca6de37cbadbc379aff2,111504ATB,atorvastatin calcium  (as atorvastatin   80mg)   (단일)
2521,5f3dca6de37cbadbc379aff7,112532COS,azelastine hydrochloride  3mg(0.5mg/mL)   (단일)
2522,5f3dca6de37cbadbc379b00f,112701ATB,azithromycin  0.25g   (단일)
2523,5f3dca6de37cbadbc379b014,112533CLQ,azelastine hydrochloride  10mg(1mg/mL)   (단일)
2524,5f3dca6de37cbadbc379b017,113002BIJ,aztreonam  0.5g   (단일)
2525,5f3dca6de37cbadbc379b01b,113937APD,barium sulfate  297g(0.99g/g)   (단일)
2526,5f3dca6de37cbadbc379b020,113942ASS,barium sulfate  390g(1.3g/mL)   (단일)
2527,5f3dca6de37cbadbc379b023,114001ACH,barnidipine hydrochloride  10mg   (단일)
2528,5f3dca6de37cbadbc379b028,114901ATB,bendazac lysine dihydrate  0.25g   (단일)
2529,5f3dca6de37cbadbc379b02c,114902ATB,bendazac lysine dihydrate  0.5g   (단일)
2530,5f3dca6de37cbadbc379b02f,115103ATB,benidipine hydrochloride  8mg   (단일)
2531,5f3dca6de37cbadbc379b033,115330CLQ,benoxinate hydrochloride  0.3g(3mg/mL)   (단일)
2532,5f3dca6de37cbadbc379b037,115332CLQ,benoxinate hydrochloride  30mg(3mg/mL)   (단일)
2533,5f3dca6de37cbadbc379b03a,116132CLQ,benzydamine hydrochloride  0.15g(1.5mg/mL)   (단일)
2534,5f3dca6de37cbadbc379b03e,116301ATB,betahistine mesylate  6mg   (단일)
2535,5f3dca6de37cbadbc379b042,116202ATB,beraprost sodium  40μg   (단일)
2536,5f3dca6de37cbadbc379b046,117201ATB,bicalutamide  50mg   (단일)
2537,5f3dca6de37cbadbc379b04a,116631CLQ,betamethasone valerate  82.875mg(1.105mg/mL)   (단일)
2538,5f3dca6de37cbadbc379b04d,117202ATB,bicalutamide  0.15g   (단일)
2539,5f3dca6de37cbadbc379b051,116803ATB,betaxolol hydrochloride  20mg   (단일)
2540,5f3dca6de37cbadbc379b055,118501ATB,bromazepam  3mg   (단일)
2541,5f3dca6de37cbadbc379b05a,118701ATB,bromocryptine mesylate  (as bromocryptine   2.5mg)   (단일)
2542,5f3dca6de37cbadbc379b05e,119439CCM,budesonide  0.1125mg(0.25mg/g)   (단일)
2543,5f3dca6de37cbadbc379b061,119530CSI,budesonide(micronized)  20mg(0.2mg/회)   (단일)
2544,5f3dca6de37cbadbc379b066,120205CPC,buprenorphine  5mg for 168h   (단일)
2545,5f3dca6de37cbadbc379b069,120232CPC,buprenorphine  40mg for 96h   (단일)
2546,5f3dca6de37cbadbc379b06d,120233CPC,buprenorphine  20mg for 96h   (단일)
2547,5f3dca6de37cbadbc379b071,120630BIJ,busulfan  60mg(6mg/mL)   (단일)
2548,5f3dca6de37cbadbc379b075,120236CPC,buprenorphine  40mg for 72h   (단일)
2549,5f3dca6de37cbadbc379b078,121401ACS,calcifediol  20㎍   (단일)
2550,5f3dca6de37cbadbc379b07c,120931CCM,butenafine hydrochloride  0.15g(10mg/g)   (단일)
2551,5f3dca6de37cbadbc379b080,122602ATB,candesartan cilexetil  16mg   (단일)
2552,5f3dca6de37cbadbc379b085,122301ATB,calcium polycarbophil  0.625g   (단일)
2553,5f3dca6de37cbadbc379b088,122832CCM,capsaicin  15mg(0.75mg/g)   (단일)
2554,5f3dca6de37cbadbc379b08b,122702ATB,capecitabine  0.5g   (단일)
2555,5f3dca6de37cbadbc379b091,123732BIJ,carboplatin  0.45g(10mg/mL)   (단일)
2556,5f3dca6de37cbadbc379b096,123840ASY,L-carbocysteine  10g(20mg/mL)   (단일)
2557,5f3dca6de37cbadbc379b09a,123844ASY,L-carbocysteine  50g(50mg/mL)   (단일)
2558,5f3dca6de37cbadbc379b09e,123907ACS,milk thistle fruit ext.  0.35g   (단일)
2559,5f3dca6de37cbadbc379b0a1,123904ATB,milk thistle fruit ext.  50mg (as silymarin   35mg)   (단일)
2560,5f3dca6de37cbadbc379b0a5,124801ATB,carteolol hydrochloride  5mg   (단일)
2561,5f3dca6de37cbadbc379b0a9,124501ATB,L-carnitine  1g   (단일)
2562,5f3dca6de37cbadbc379b0ad,125004ACR,carvedilol  64mg   (단일)
2563,5f3dca6de37cbadbc379b0b1,125238ASY,cefaclor hydrate  5g(25mg/mL)   (단일)
2564,5f3dca6de37cbadbc379b0b4,126201ATB,cefetamet pivoxil hydrochloride  0.5g   (단일)
2565,5f3dca6de37cbadbc379b0b8,126502BIJ,cefmetazole sodium  0.5g   (단일)
2566,5f3dca6de37cbadbc379b0bb,127101BIJ,cefotaxime sodium  1g   (단일)
2567,5f3dca6de37cbadbc379b0bf,127102BIJ,cefotaxime sodium  2g   (단일)
2568,5f3dca6de37cbadbc379b0c3,127303BIJ,cefotiam hydrochloride  0.3mg   (단일)
2569,5f3dca6de37cbadbc379b0c6,127301BIJ,cefotiam hydrochloride  1g   (단일)
2570,5f3dca6de37cbadbc379b0ca,127701BIJ,cefpiramide sodium  1g   (단일)
2571,5f3dca6de37cbadbc379b0ce,127901ATB,cefpodoxime proxetil  0.1g   (단일)
2572,5f3dca6de37cbadbc379b0d2,127302BIJ,cefotiam hydrochloride  0.5g   (단일)
2573,5f3dca6de37cbadbc379b0d8,128030ASY,cefprozil  1.5g(25mg/mL)   (단일)
2574,5f3dca6de37cbadbc379b0dd,128302BIJ,ceftazidime hydrate  0.5g   (단일)
2575,5f3dca6de37cbadbc379b0e1,128032ASY,cefprozil  3.75g(25mg/mL)   (단일)
2576,5f3dca6de37cbadbc379b0e6,128701BIJ,ceftizoxime sodium  1g   (단일)
2577,5f3dca6de37cbadbc379b0e9,128903ATB,cefuroxime axetil  (as cefuroxime   0.25g)   (단일)
2578,5f3dca6de37cbadbc379b0ed,129101ATB,celiprolol hydrochloride  0.2g   (단일)
2579,5f3dca6de37cbadbc379b0f1,130231BIJ,cerebrolysin concentrate  2.152g(0.2152mg/mL)   (단일)
2580,5f3dca6de37cbadbc379b0f6,130003BIJ,cephazedone sodium  0.5g   (단일)
2581,5f3dca6de37cbadbc379b0fa,131202ATB,chlordiazepoxide hydrochloride  5mg   (단일)
2582,5f3dca6de37cbadbc379b0fe,130102BIJ,cefradine  1g   (단일)
2583,5f3dca6de37cbadbc379b102,131330CLQ,chlorhexidine gluconate solution  0.5mL(5μL/mL)   (단일)
2584,5f3dca6de37cbadbc379b105,131344CLQ,chlorhexidine gluconate solution  99μL(6μL/mL)   (단일)
2585,5f3dca6de37cbadbc379b109,132301APD,cholestyramine resin  4g   (단일)
2586,5f3dca6de37cbadbc379b10d,133303ATB,cimetidine  0.4g   (단일)
2587,5f3dca6de37cbadbc379b110,133330BIJ,cimetidine  0.2g(0.1g/mL)   (단일)
2588,5f3dca6de37cbadbc379b113,134103ATB,ciprofloxacin hydrochloride  (as ciprofloxacin   0.25g)   (단일)
2589,5f3dca6de37cbadbc379b117,134105ATB,ciprofloxacin hydrochloride  (as ciprofloxacin   0.5g)   (단일)
2590,5f3dca6de37cbadbc379b11b,134108ATR,ciprofloxacin hydrochloride  (as ciprofloxacin   1g)   (단일)
2591,5f3dca6de37cbadbc379b11f,134109ATB,ciprofloxacin hydrochloride  (as ciprofloxacin   0.75g)   (단일)
2592,5f3dca6de37cbadbc379b122,135201ATB,clemastine fumarate  (as clemastine   1mg)   (단일)
2593,5f3dca6de37cbadbc379b125,135632CCM,clindamycin phosphate  0.8g(20mg/g)   (단일)
2594,5f3dca6de37cbadbc379b12b,135332ASY,clenbuterol hydrochloride  0.5mg(1μg/mL)   (단일)
2595,5f3dca6de37cbadbc379b130,134904ATR,clarithromycin  0.5g   (단일)
2596,5f3dca6de37cbadbc379b134,134901ATB,clarithromycin  0.25g   (단일)
2597,5f3dca6de37cbadbc379b138,134935ASY,clarithromycin  2.5g(25mg/mL)   (단일)
2598,5f3dca6de37cbadbc379b13b,134133BIJ,ciprofloxacin  0.1g(2mg/mL)   (단일)
2599,5f3dca6de37cbadbc379b13f,135831CCM,clobetasol propionate  7.5mg(0.5mg/g)   (단일)
2600,5f3dca6de37cbadbc379b144,134534BIJ,cisplatin  50mg(1mg/mL)   (단일)
2601,5f3dca6de37cbadbc379b146,135331ASY,clenbuterol hydrochloride  1mg(1μg/mL)   (단일)
2602,5f3dca6de37cbadbc379b14a,135836CLQ,clobetasol propionate  16.31mg(0.466mg/mL)   (단일)
